customer_id,order_id,product_category,purchase_date,return_request_date,days_to_return_request,return_window_days,within_return_window,order_value_inr,discount_applied,discount_percent,customer_total_orders,customer_past_returns,customer_return_rate,customer_account_age_days,same_address_accounts,return_reason,item_returned_matches_order,item_condition_on_return,delivery_confirmed,claimed_non_delivery,return_pickup_attempted,return_pickup_successful,return_request_weekday,return_after_weekend,refund_amount_inr,previous_fraud_flag,support_contacts_pre_return,is_fraud,fraud_type
CUST26260,ORD333805,footwear,2023-08-30,2023-09-03,4,14,1,4030.76,1,33,7,9,1.0,394,2,size_issue,1,damaged,1,1,0,0,6,0,3667.15,0,0,1,refund_fishing
CUST66155,ORD592640,electronics,2023-05-29,2023-06-18,20,14,0,1010.11,0,0,19,0,0.0,1047,1,size_issue,1,new_with_tags,1,0,1,1,6,0,959.6,0,0,0,none
CUST24769,ORD686317,clothing,2022-03-28,2022-04-06,9,7,0,650.27,1,17,16,1,0.062,1683,1,size_issue,1,new_without_tags,1,0,1,1,2,0,617.76,0,0,0,none
CUST43902,ORD175460,footwear,2024-01-28,2024-02-13,16,14,0,2208.25,0,0,2,3,1.0,422,1,size_issue,1,new_with_tags,1,0,1,1,1,1,2097.84,0,0,0,none
CUST54597,ORD213284,home_decor,2023-04-06,2023-04-12,6,7,1,1321.83,0,0,27,3,0.111,1564,1,wrong_item_sent,1,lightly_used,1,0,1,1,2,0,1255.74,0,0,0,none
CUST38369,ORD181998,clothing,2023-01-03,2023-01-19,16,14,0,2081.99,1,17,6,2,0.333,1643,1,defective_product,1,new_with_tags,1,0,1,1,3,0,1977.89,0,0,0,none
CUST92396,ORD861042,home_decor,2023-11-30,2023-12-09,9,14,1,200.0,1,14,25,3,0.12,1651,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,190.0,0,0,0,none
CUST57477,ORD208442,clothing,2023-07-11,2023-07-23,12,14,1,2713.22,1,22,2,3,1.0,1663,1,defective_product,1,new_with_tags,1,0,1,1,6,0,2577.56,0,0,0,none
CUST11792,ORD120581,clothing,2023-07-21,2023-08-08,18,14,0,1578.49,0,0,7,3,0.429,1620,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1499.57,0,0,0,none
CUST97881,ORD428933,clothing,2023-09-15,2023-09-30,15,30,1,2194.21,1,15,21,3,0.143,656,1,defective_product,1,new_with_tags,1,0,1,1,5,0,2084.5,0,0,0,none
CUST31860,ORD953238,clothing,2022-09-02,2022-09-12,10,30,1,1066.32,0,0,1,3,1.0,1154,1,defective_product,1,lightly_used,1,0,1,1,0,1,1013.0,0,0,0,none
CUST27865,ORD415761,home_decor,2023-10-31,2023-11-16,16,14,0,344.68,1,12,23,3,0.13,1385,1,size_issue,1,new_with_tags,1,0,1,1,3,0,327.45,0,0,0,none
CUST90375,ORD193610,accessories,2023-09-22,2023-10-03,11,7,0,1067.87,0,0,7,3,0.429,190,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1014.48,0,0,0,none
CUST28661,ORD449718,accessories,2023-05-04,2023-05-15,11,14,1,607.96,0,0,12,2,0.167,1147,1,changed_mind,1,lightly_used,1,0,1,1,0,1,577.56,0,0,0,none
CUST51193,ORD577090,electronics,2022-11-21,2022-12-08,17,14,0,1922.25,0,0,25,2,0.08,1357,1,defective_product,1,lightly_used,1,0,1,1,3,0,1826.14,0,1,0,none
CUST69067,ORD134220,clothing,2023-07-11,2023-07-17,6,7,1,1811.06,1,9,26,1,0.038,1405,1,size_issue,1,lightly_used,1,0,1,1,0,1,1720.51,0,0,0,none
CUST51482,ORD565367,clothing,2022-09-06,2022-09-15,9,30,1,2498.17,0,0,5,1,0.2,624,1,size_issue,1,new_without_tags,0,0,1,0,3,0,2373.26,0,0,0,none
CUST44502,ORD353288,accessories,2022-02-08,2022-02-19,11,30,1,1588.94,0,0,13,1,0.077,508,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1509.49,0,0,0,none
CUST30926,ORD905305,clothing,2023-06-11,2023-06-23,12,14,1,2068.22,1,7,20,3,0.15,1795,1,wrong_item_sent,1,new_without_tags,1,0,1,1,4,0,1964.81,0,0,0,none
CUST69606,ORD415619,home_decor,2022-11-16,2022-12-04,18,7,0,2398.03,0,0,8,0,0.0,1565,1,wrong_item_sent,1,lightly_used,1,0,1,1,6,0,2278.13,0,0,0,none
CUST33276,ORD660563,home_decor,2023-11-30,2023-12-12,12,30,1,1284.02,1,18,10,2,0.2,537,1,size_issue,1,lightly_used,1,0,1,1,1,1,1219.82,0,0,0,none
CUST46463,ORD392438,clothing,2024-04-29,2024-05-14,15,14,0,248.76,1,5,12,3,0.25,1109,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,236.32,0,0,0,none
CUST96643,ORD154164,clothing,2022-04-03,2022-04-21,18,7,0,1429.88,0,0,18,1,0.056,275,1,not_as_described,1,new_with_tags,1,0,1,1,3,0,1358.39,0,0,0,none
CUST14461,ORD978862,clothing,2024-04-27,2024-05-02,5,14,1,3068.14,0,0,3,0,0.0,513,1,size_issue,1,new_without_tags,1,0,1,1,3,0,2914.73,0,0,0,none
CUST89415,ORD615138,accessories,2024-03-01,2024-03-14,13,7,0,1218.77,1,14,19,1,0.053,824,2,not_as_described,1,lightly_used,1,0,1,1,3,0,1157.83,0,0,0,none
CUST19835,ORD728700,clothing,2023-03-28,2023-04-12,15,7,0,217.69,0,0,17,2,0.118,121,1,size_issue,1,lightly_used,1,0,1,1,2,0,206.81,0,0,0,none
CUST95909,ORD850490,electronics,2024-03-30,2024-04-19,20,7,0,770.22,1,20,24,3,0.125,1358,1,size_issue,1,new_with_tags,1,0,1,1,4,0,731.71,0,0,0,none
CUST50784,ORD605993,clothing,2022-08-05,2022-08-29,24,30,1,2793.02,0,0,4,8,1.0,41,2,defective_product,0,lightly_used,1,0,1,1,0,1,2601.36,1,3,1,item_switching
CUST46479,ORD357714,clothing,2022-05-01,2022-05-14,13,7,0,2484.27,0,0,7,9,1.0,248,2,not_as_described,0,new_without_tags,1,1,1,1,5,0,2236.3,1,0,1,item_switching
CUST34687,ORD796773,electronics,2023-01-17,2023-02-05,19,14,0,972.71,1,23,19,2,0.105,1738,1,size_issue,1,lightly_used,1,0,1,1,6,0,924.07,0,0,0,none
CUST64602,ORD681440,home_decor,2023-04-25,2023-05-13,18,7,0,950.87,1,7,15,0,0.0,918,1,size_issue,1,new_with_tags,1,0,1,1,5,0,903.33,0,0,0,none
CUST21970,ORD883317,electronics,2023-10-26,2023-11-13,18,14,0,3202.96,1,5,9,3,0.333,173,1,defective_product,1,new_with_tags,1,0,1,1,0,1,3042.81,0,0,0,none
CUST30731,ORD868516,clothing,2023-03-01,2023-03-07,6,14,1,3040.22,0,0,16,9,0.562,152,2,changed_mind,0,new_without_tags,1,0,0,0,1,1,2790.47,1,0,1,wardrobing
CUST37504,ORD703186,accessories,2023-08-29,2023-09-08,10,14,1,1243.28,1,19,10,0,0.0,1264,2,defective_product,1,new_without_tags,1,0,1,1,4,0,1181.12,0,1,0,none
CUST31249,ORD415005,electronics,2023-09-23,2023-10-09,16,30,1,2125.49,0,0,13,0,0.0,1001,1,defective_product,1,new_with_tags,1,0,1,1,0,1,2019.22,0,0,0,none
CUST83792,ORD857568,clothing,2023-04-27,2023-05-01,4,14,1,1466.56,0,0,13,1,0.077,343,1,size_issue,0,new_without_tags,1,0,1,1,0,1,1393.23,0,0,0,none
CUST34890,ORD257782,footwear,2022-06-05,2022-06-16,11,7,0,2297.85,0,0,27,3,0.111,409,1,wrong_item_sent,0,new_with_tags,1,0,1,1,3,0,2182.96,0,1,0,none
CUST99173,ORD963428,footwear,2023-05-26,2023-06-08,13,14,1,2305.95,1,19,19,2,0.105,1013,1,wrong_item_sent,1,lightly_used,1,0,1,1,3,0,2190.65,0,0,0,none
CUST72394,ORD477629,footwear,2023-11-01,2023-11-03,2,7,1,1867.9,1,38,13,5,0.385,398,1,wrong_item_sent,0,new_without_tags,1,0,1,0,0,1,1792.9,1,3,1,wardrobing
CUST39272,ORD728765,footwear,2023-02-04,2023-02-08,4,14,1,1190.09,0,0,6,1,0.167,448,1,defective_product,1,lightly_used,1,0,1,1,2,0,1130.59,0,1,0,none
CUST39912,ORD330569,electronics,2023-02-01,2023-02-18,17,14,0,2157.91,0,0,9,2,0.222,284,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,2050.01,0,0,0,none
CUST99780,ORD519308,footwear,2024-03-19,2024-03-26,7,14,1,1653.78,0,0,20,1,0.05,993,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1571.09,0,0,0,none
CUST99825,ORD734845,clothing,2023-02-10,2023-02-20,10,14,1,1655.94,0,0,3,0,0.0,284,1,defective_product,1,new_with_tags,1,0,1,1,0,1,1573.14,0,0,0,none
CUST86916,ORD110901,clothing,2023-07-29,2023-08-18,20,30,1,788.7,1,24,20,0,0.0,991,2,size_issue,1,new_with_tags,1,0,1,1,4,0,749.26,0,1,0,none
CUST23357,ORD591431,electronics,2024-05-21,2024-06-04,14,30,1,1075.41,0,0,5,3,0.6,427,1,defective_product,1,lightly_used,1,0,1,1,1,1,1021.64,0,0,0,none
CUST15655,ORD614889,electronics,2023-01-14,2023-01-21,7,30,1,1308.25,0,0,29,0,0.0,463,1,not_as_described,1,lightly_used,1,0,1,1,5,0,1242.84,0,0,0,none
CUST72886,ORD305349,accessories,2022-12-21,2022-12-31,10,14,1,1455.37,1,8,10,3,0.3,138,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,1382.6,0,0,0,none
CUST46347,ORD882702,clothing,2024-01-14,2024-01-31,17,7,0,918.78,0,0,25,1,0.04,655,1,defective_product,1,lightly_used,0,0,1,1,2,0,872.84,0,2,0,none
CUST36956,ORD204298,electronics,2023-07-17,2023-08-02,16,14,0,1014.25,0,0,15,0,0.0,1051,2,size_issue,1,new_without_tags,1,0,1,0,2,0,963.54,0,0,0,none
CUST40518,ORD889185,home_decor,2022-03-09,2022-03-24,15,7,0,1121.74,0,0,19,1,0.053,1278,1,defective_product,1,lightly_used,1,0,1,1,3,0,1065.65,0,0,0,none
CUST39389,ORD222517,electronics,2022-04-05,2022-04-16,11,30,1,881.99,1,22,11,2,0.182,262,1,not_as_described,1,new_with_tags,1,0,1,1,5,0,837.89,0,0,0,none
CUST13835,ORD521216,electronics,2022-05-20,2022-06-05,16,14,0,1747.27,1,10,24,0,0.0,1143,1,changed_mind,1,lightly_used,1,0,1,1,6,0,1659.91,0,0,0,none
CUST77215,ORD810830,electronics,2023-02-05,2023-02-12,7,14,1,1145.4,0,0,21,2,0.095,429,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1088.13,0,0,0,none
CUST87994,ORD957115,home_decor,2023-02-24,2023-03-04,8,14,1,1476.0,1,18,16,0,0.0,754,1,defective_product,1,new_with_tags,1,0,1,1,5,0,1402.2,0,0,0,none
CUST10836,ORD860541,clothing,2023-06-09,2023-06-27,18,14,0,1568.35,0,0,11,1,0.091,1041,1,changed_mind,1,new_with_tags,1,0,1,1,1,1,1489.93,0,0,0,none
CUST47767,ORD768934,clothing,2023-11-01,2023-11-17,16,7,0,1987.41,0,0,24,2,0.083,332,2,size_issue,1,new_with_tags,1,0,1,1,4,0,1888.04,0,0,0,none
CUST53426,ORD109852,electronics,2022-12-22,2023-01-11,20,30,1,2040.32,1,8,5,3,0.6,785,1,size_issue,1,new_without_tags,1,0,1,1,2,0,1938.3,0,0,0,none
CUST99241,ORD450861,footwear,2022-12-28,2023-01-04,7,14,1,1158.24,0,0,26,1,0.038,216,1,defective_product,1,new_without_tags,1,0,1,1,2,0,1100.33,0,2,0,none
CUST24927,ORD615609,electronics,2023-04-23,2023-04-26,3,30,1,2745.52,0,0,15,3,0.2,853,1,not_as_described,1,new_without_tags,1,0,1,1,2,0,2608.24,0,0,0,none
CUST31747,ORD983855,footwear,2023-12-05,2023-12-23,18,14,0,1031.35,1,11,24,1,0.042,806,1,size_issue,1,lightly_used,1,0,1,1,5,0,979.78,0,2,0,none
CUST86326,ORD526261,clothing,2023-10-04,2023-10-07,3,14,1,1693.4,1,19,13,2,0.154,774,1,wrong_item_sent,1,lightly_used,1,0,1,1,5,0,1608.73,0,0,0,none
CUST30489,ORD812641,clothing,2022-01-02,2022-01-11,9,14,1,1605.01,0,0,26,2,0.077,1239,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1524.76,0,0,0,none
CUST29205,ORD557125,accessories,2022-12-25,2022-12-29,4,30,1,2333.22,1,47,9,4,0.444,385,3,not_as_described,0,new_without_tags,1,0,1,1,3,0,2282.11,0,2,1,price_abuse
CUST22899,ORD553939,clothing,2023-01-30,2023-02-14,15,7,0,2249.93,0,0,26,3,0.115,1533,1,size_issue,1,new_without_tags,1,0,1,1,1,1,2137.43,0,0,0,none
CUST58270,ORD960365,clothing,2024-02-19,2024-03-07,17,14,0,843.05,1,13,15,1,0.067,1040,1,defective_product,1,new_without_tags,0,0,1,1,3,0,800.9,0,1,0,none
CUST47047,ORD752069,clothing,2022-05-15,2022-05-24,9,30,1,2598.05,0,0,3,3,1.0,67,3,not_as_described,0,new_without_tags,1,0,1,1,1,1,2449.74,1,0,1,item_switching
CUST33405,ORD526024,clothing,2023-02-23,2023-03-03,8,14,1,200.0,0,0,2,1,0.5,1564,1,size_issue,0,new_with_tags,1,0,1,1,4,0,190.0,0,0,0,none
CUST71689,ORD685005,footwear,2022-03-18,2022-03-30,12,30,1,1282.46,0,0,5,1,0.2,1677,1,wrong_item_sent,1,lightly_used,1,0,1,1,2,0,1218.34,0,0,0,none
CUST96951,ORD575279,home_decor,2023-01-09,2023-01-26,17,14,0,927.44,0,0,26,0,0.0,365,1,defective_product,1,lightly_used,1,0,1,1,3,0,881.07,0,1,0,none
CUST82235,ORD740225,clothing,2023-07-22,2023-07-25,3,14,1,1123.84,0,0,4,1,0.25,532,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1067.65,0,2,0,none
CUST51104,ORD530189,clothing,2022-09-26,2022-10-14,18,30,1,1731.03,0,0,3,1,0.333,1589,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,1644.48,0,0,0,none
CUST61266,ORD647707,footwear,2023-09-01,2023-09-20,19,7,0,295.44,0,0,3,3,1.0,661,1,size_issue,1,new_with_tags,1,0,1,1,2,0,280.67,0,0,0,none
CUST49955,ORD478526,electronics,2024-04-26,2024-05-06,10,14,1,1601.7,0,0,6,3,0.5,1152,1,defective_product,1,new_without_tags,1,0,1,1,0,1,1521.62,0,0,0,none
CUST60070,ORD518045,electronics,2022-09-08,2022-09-21,13,7,0,593.78,1,20,1,1,1.0,1079,1,changed_mind,1,new_with_tags,1,0,1,1,2,0,564.09,0,0,0,none
CUST21648,ORD515225,electronics,2022-06-18,2022-07-10,22,30,1,2294.07,0,0,11,7,0.636,55,4,changed_mind,1,lightly_used,1,0,0,0,6,0,2131.81,1,1,1,account_abuse
CUST56884,ORD138258,home_decor,2023-10-17,2023-11-05,19,30,1,1798.19,0,0,21,0,0.0,1079,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1708.28,0,0,0,none
CUST44079,ORD277561,footwear,2024-05-20,2024-06-06,17,14,0,1148.19,0,0,29,1,0.034,999,1,defective_product,1,lightly_used,1,0,1,1,3,0,1090.78,0,0,0,none
CUST29356,ORD190196,clothing,2023-01-11,2023-01-31,20,14,0,200.0,0,0,1,3,1.0,663,1,changed_mind,1,new_without_tags,1,0,1,1,1,1,190.0,0,0,0,none
CUST28953,ORD967359,accessories,2023-03-16,2023-03-27,11,30,1,200.0,0,0,26,3,0.115,1278,1,defective_product,1,new_without_tags,1,0,1,1,0,1,190.0,0,1,0,none
CUST10599,ORD105874,clothing,2022-03-05,2022-03-13,8,14,1,575.71,1,5,25,0,0.0,1152,1,size_issue,1,new_without_tags,1,0,1,1,6,0,546.92,0,0,0,none
CUST14400,ORD260952,electronics,2022-10-23,2022-10-31,8,14,1,595.52,0,0,15,1,0.067,1192,1,wrong_item_sent,1,new_with_tags,1,0,1,1,0,1,565.74,0,0,0,none
CUST71733,ORD745804,electronics,2022-08-29,2022-09-04,6,14,1,3503.87,1,15,10,3,0.3,94,1,wrong_item_sent,1,new_with_tags,1,0,1,1,6,0,3328.68,0,0,0,none
CUST58018,ORD876390,accessories,2022-02-07,2022-02-17,10,14,1,2163.22,0,0,23,1,0.043,1039,1,size_issue,1,new_with_tags,1,0,1,1,3,0,2055.06,0,1,0,none
CUST64289,ORD948530,clothing,2022-12-12,2022-12-20,8,14,1,638.25,0,0,26,2,0.077,924,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,606.34,0,1,0,none
CUST16428,ORD479205,clothing,2022-07-15,2022-07-19,4,30,1,1188.43,0,0,19,2,0.105,1526,2,size_issue,1,new_without_tags,1,0,1,1,1,1,1129.01,0,0,0,none
CUST10951,ORD320430,clothing,2024-04-01,2024-04-07,6,14,1,2824.0,1,40,4,3,0.75,259,1,not_as_described,0,lightly_used,1,0,1,1,1,1,2768.99,0,1,1,wardrobing
CUST48248,ORD332548,footwear,2023-04-13,2023-04-17,4,14,1,954.14,1,9,11,1,0.091,1643,1,changed_mind,1,new_with_tags,1,0,1,1,0,1,906.43,0,0,0,none
CUST46325,ORD670512,footwear,2024-04-05,2024-04-17,12,14,1,1802.56,1,13,11,3,0.273,882,2,changed_mind,1,new_with_tags,1,0,1,1,2,0,1712.43,0,0,0,none
CUST18050,ORD821401,electronics,2022-07-05,2022-07-25,20,7,0,1056.38,1,17,7,3,0.429,1342,1,defective_product,1,new_with_tags,1,0,1,1,0,1,1003.56,0,0,0,none
CUST55982,ORD812299,footwear,2023-12-25,2023-12-29,4,14,1,846.4,1,16,8,0,0.0,639,1,wrong_item_sent,1,new_with_tags,1,0,1,1,4,0,804.08,0,0,0,none
CUST78337,ORD748124,electronics,2022-03-27,2022-04-03,7,14,1,200.0,1,21,14,0,0.0,1143,1,defective_product,1,new_with_tags,1,0,1,1,6,0,190.0,0,1,0,none
CUST96662,ORD714012,clothing,2023-10-17,2023-10-21,4,7,1,1102.7,1,9,23,0,0.0,915,1,not_as_described,1,new_without_tags,1,0,1,1,5,0,1047.56,0,2,0,none
CUST82309,ORD387883,clothing,2024-04-11,2024-04-22,11,7,0,2460.35,0,0,9,3,0.333,1026,1,size_issue,0,new_with_tags,1,0,1,1,0,1,2337.33,0,1,0,none
CUST40783,ORD583072,electronics,2023-03-31,2023-04-11,11,30,1,1853.82,1,7,10,1,0.1,917,1,defective_product,1,new_with_tags,1,0,1,1,1,1,1761.13,0,0,0,none
CUST92660,ORD315860,clothing,2022-06-29,2022-07-05,6,7,1,1062.53,1,8,12,0,0.0,706,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1009.4,0,1,0,none
CUST41711,ORD154022,clothing,2023-05-27,2023-06-14,18,14,0,392.75,1,8,25,3,0.12,696,1,defective_product,1,new_without_tags,0,0,1,1,2,0,373.11,0,0,0,none
CUST14039,ORD319952,footwear,2023-11-14,2023-12-01,17,30,1,1034.95,0,0,7,2,0.286,1207,1,changed_mind,1,new_without_tags,0,1,1,1,4,0,983.2,0,1,0,none
CUST53573,ORD704402,clothing,2023-01-05,2023-01-21,16,7,0,2458.23,0,0,13,2,0.154,940,1,size_issue,1,new_with_tags,1,0,1,1,5,0,2335.32,0,0,0,none
CUST94085,ORD460351,electronics,2022-07-02,2022-07-08,6,14,1,1605.46,0,0,24,1,0.042,116,1,changed_mind,1,new_with_tags,1,0,1,1,4,0,1525.19,0,1,0,none
CUST64209,ORD981516,footwear,2023-04-08,2023-04-27,19,14,0,1195.81,1,9,7,3,0.429,864,2,size_issue,1,new_without_tags,1,0,1,1,3,0,1136.02,0,0,0,none
CUST69031,ORD225200,footwear,2024-03-12,2024-03-13,1,7,1,4567.66,1,18,18,5,0.278,252,1,size_issue,0,lightly_used,1,1,1,0,2,0,4528.49,0,2,1,refund_fishing
CUST53816,ORD522857,accessories,2022-01-26,2022-02-06,11,30,1,517.37,1,9,19,3,0.158,149,1,wrong_item_sent,1,lightly_used,1,0,1,1,6,0,491.5,0,0,0,none
CUST95678,ORD297296,electronics,2023-03-08,2023-03-11,3,14,1,292.47,1,13,24,3,0.125,99,1,wrong_item_sent,1,new_with_tags,1,0,1,1,5,0,277.85,0,0,0,none
CUST19358,ORD673172,accessories,2023-03-04,2023-03-14,10,30,1,1418.19,0,0,23,2,0.087,385,1,not_as_described,1,lightly_used,1,0,1,1,1,1,1347.28,0,1,0,none
CUST57087,ORD845859,clothing,2022-01-10,2022-01-25,15,14,0,1829.16,0,0,28,0,0.0,631,1,defective_product,1,new_without_tags,1,0,1,1,1,1,1737.7,0,0,0,none
CUST62184,ORD306879,electronics,2022-09-12,2022-09-27,15,30,1,1746.2,0,0,11,2,0.182,781,1,defective_product,1,lightly_used,1,0,1,1,1,1,1658.89,0,0,0,none
CUST26021,ORD235670,footwear,2022-06-17,2022-06-23,6,30,1,2567.0,1,9,1,1,1.0,479,1,size_issue,1,new_with_tags,1,0,1,1,3,0,2438.65,0,0,0,none
CUST62322,ORD812321,footwear,2024-05-22,2024-05-27,5,30,1,2357.77,0,0,6,3,0.5,489,1,defective_product,0,new_without_tags,1,0,1,1,0,1,2239.88,0,1,0,none
CUST23399,ORD888086,footwear,2024-04-26,2024-05-14,18,14,0,1514.23,0,0,14,1,0.071,1698,1,size_issue,1,new_with_tags,1,0,1,1,1,1,1438.52,0,1,0,none
CUST98740,ORD895720,clothing,2024-03-02,2024-03-12,10,14,1,1045.74,0,0,6,3,0.5,748,1,wrong_item_sent,1,new_without_tags,1,0,1,1,1,1,993.45,0,1,0,none
CUST40801,ORD524778,clothing,2022-11-16,2022-11-24,8,30,1,963.13,0,0,1,1,1.0,736,1,changed_mind,1,lightly_used,1,0,1,1,3,0,914.97,0,1,0,none
CUST40841,ORD286987,clothing,2024-02-28,2024-03-09,10,14,1,1645.6,0,0,6,3,0.5,1678,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1563.32,0,0,0,none
CUST38785,ORD581984,footwear,2023-06-11,2023-06-17,6,7,1,2693.56,1,19,29,1,0.034,944,2,not_as_described,1,new_with_tags,1,0,1,1,5,0,2558.88,0,0,0,none
CUST24733,ORD901566,home_decor,2023-07-29,2023-07-30,1,30,1,5602.2,1,41,4,3,0.75,120,1,defective_product,1,new_without_tags,1,1,1,0,6,0,5132.54,0,3,1,refund_fishing
CUST60096,ORD162276,electronics,2023-01-26,2023-02-04,9,30,1,1155.35,0,0,12,0,0.0,606,1,not_as_described,1,new_without_tags,1,0,1,1,5,0,1097.58,0,0,0,none
CUST96816,ORD946969,clothing,2023-03-28,2023-04-09,12,30,1,1657.95,0,0,15,2,0.133,552,1,size_issue,1,new_with_tags,1,0,1,1,6,0,1575.05,0,0,0,none
CUST10433,ORD526068,clothing,2022-06-23,2022-07-10,17,7,0,1591.18,1,6,3,3,1.0,471,1,size_issue,1,new_with_tags,1,0,1,1,6,0,1511.62,0,0,0,none
CUST87580,ORD863706,electronics,2022-07-12,2022-07-23,11,7,0,1212.58,1,6,13,3,0.231,1412,1,size_issue,1,new_with_tags,1,0,1,1,5,0,1151.95,0,0,0,none
CUST73641,ORD565713,footwear,2024-05-15,2024-05-22,7,14,1,2313.99,1,30,6,7,1.0,88,2,defective_product,1,lightly_used,1,0,1,0,1,1,2306.98,0,2,1,wardrobing
CUST41139,ORD932978,home_decor,2022-12-01,2022-12-18,17,14,0,1384.13,0,0,11,3,0.273,990,1,defective_product,1,lightly_used,1,0,1,1,6,0,1314.92,0,1,0,none
CUST84140,ORD773292,clothing,2023-07-16,2023-08-05,20,14,0,718.12,1,12,19,3,0.158,451,1,wrong_item_sent,1,new_without_tags,1,0,1,1,5,0,682.21,0,0,0,none
CUST30892,ORD291285,electronics,2024-04-18,2024-05-06,18,7,0,2021.6,1,13,3,3,1.0,241,2,size_issue,1,new_with_tags,1,0,1,1,0,1,1920.52,0,0,0,none
CUST79632,ORD320914,home_decor,2022-07-26,2022-07-29,3,14,1,200.0,1,7,9,2,0.222,302,1,size_issue,1,damaged,1,0,1,1,4,0,190.0,0,0,0,none
CUST79258,ORD765030,electronics,2024-04-25,2024-05-07,12,30,1,4423.37,1,41,7,4,0.571,182,1,changed_mind,0,new_with_tags,1,0,0,0,1,1,4307.06,1,2,1,price_abuse
CUST78069,ORD566097,clothing,2023-10-16,2023-11-02,17,7,0,1422.54,1,14,16,0,0.0,774,1,size_issue,1,new_with_tags,1,0,1,1,3,0,1351.41,0,0,0,none
CUST30232,ORD591223,footwear,2022-02-09,2022-02-28,19,30,1,200.0,0,0,9,3,0.333,1382,1,not_as_described,1,new_without_tags,1,0,1,1,0,1,190.0,0,2,0,none
CUST47289,ORD776096,footwear,2024-01-23,2024-02-10,18,30,1,2874.39,0,0,2,1,0.5,240,2,size_issue,1,new_with_tags,1,0,1,1,5,0,2730.67,0,0,0,none
CUST50172,ORD121084,accessories,2024-04-18,2024-05-05,17,7,0,1009.9,1,17,2,2,1.0,1109,1,wrong_item_sent,1,new_with_tags,1,0,1,1,6,0,959.4,0,0,0,none
CUST77147,ORD911781,accessories,2023-09-03,2023-09-21,18,7,0,905.58,1,9,25,0,0.0,1372,2,size_issue,1,new_without_tags,1,0,1,1,3,0,860.3,0,0,0,none
CUST93956,ORD683071,clothing,2022-09-28,2022-10-13,15,30,1,1228.03,0,0,11,1,0.091,119,1,defective_product,1,new_without_tags,1,0,1,1,3,0,1166.63,0,0,0,none
CUST22026,ORD146852,footwear,2023-12-04,2023-12-07,3,14,1,1956.65,1,17,19,0,0.0,594,1,not_as_described,1,new_without_tags,1,0,1,1,3,0,1858.82,0,0,0,none
CUST24160,ORD215063,clothing,2022-05-28,2022-06-05,8,7,0,2989.84,0,0,25,3,0.12,493,1,wrong_item_sent,1,new_without_tags,1,0,1,1,6,0,2840.35,0,0,0,none
CUST30263,ORD678492,clothing,2023-09-11,2023-09-18,7,14,1,3974.65,1,27,17,8,0.471,117,1,defective_product,1,new_without_tags,1,0,1,0,0,1,3942.84,0,2,1,wardrobing
CUST26688,ORD571727,footwear,2022-10-01,2022-10-07,6,14,1,5820.8,1,35,8,5,0.625,61,2,not_as_described,1,lightly_used,1,0,1,1,1,1,5582.93,0,0,1,wardrobing
CUST80668,ORD421140,accessories,2023-11-18,2023-12-14,26,14,0,2779.98,1,42,12,6,0.5,234,1,defective_product,0,new_without_tags,1,0,1,1,3,0,2528.73,0,2,1,item_switching
CUST69087,ORD180567,clothing,2024-02-03,2024-02-11,8,30,1,2104.29,1,13,22,3,0.136,102,1,defective_product,1,new_with_tags,1,0,1,1,6,0,1999.08,0,0,0,none
CUST62219,ORD188150,accessories,2023-04-28,2023-05-16,18,14,0,909.77,0,0,23,3,0.13,1339,1,wrong_item_sent,1,new_with_tags,1,0,1,1,1,1,864.28,0,0,0,none
CUST54572,ORD849290,home_decor,2023-07-13,2023-07-16,3,14,1,965.21,0,0,26,3,0.115,1698,2,not_as_described,1,new_with_tags,1,0,1,1,6,0,916.95,0,2,0,none
CUST77154,ORD796781,clothing,2022-05-13,2022-05-22,9,14,1,1368.46,0,0,3,0,0.0,1222,1,defective_product,1,new_without_tags,1,0,1,1,6,0,1300.04,0,0,0,none
CUST54937,ORD221445,clothing,2022-11-02,2022-11-06,4,14,1,1759.42,0,0,18,3,0.167,1654,2,size_issue,1,lightly_used,1,0,1,1,6,0,1671.45,0,1,0,none
CUST35362,ORD627812,clothing,2022-07-02,2022-07-09,7,14,1,1548.45,1,7,29,2,0.069,329,1,defective_product,1,new_with_tags,1,0,1,1,5,0,1471.03,0,0,0,none
CUST13966,ORD471581,footwear,2024-05-23,2024-06-12,20,7,0,438.99,0,0,27,1,0.037,161,1,size_issue,1,new_with_tags,1,0,1,1,2,0,417.04,0,0,0,none
